wavenumber,2.5kGy_sn48_sample1,2.5kGy_sn48_sample2,2.5kGy_sn48_sample3,2.5kGy_sn48_sample4,2.5kGy_sn48_sample5,2.5kGy_sn48_sample6,2.5kGy_sn48_sample7,2.5kGy_sn48_sample8,2.5kGy_sn48_sample9
2878.06045,0.03382,0.03181,0.0323,0.02894,0.06106,0.02945,0.03372,0.05359,0.0333
2876.00028,0.0338,0.03168,0.03226,0.02918,0.06098,0.02941,0.03373,0.05347,0.03329
2873.9401,0.03418,0.03173,0.03229,0.02958,0.06103,0.02922,0.0339,0.05359,0.03344
2871.87993,0.03462,0.03192,0.03232,0.02994,0.06113,0.02922,0.03412,0.05387,0.03357
2869.81976,0.03498,0.03218,0.03258,0.03014,0.06129,0.02973,0.0343,0.05421,0.03379
2867.75959,0.03547,0.03254,0.03321,0.03022,0.06165,0.03051,0.03457,0.05466,0.03425
2865.69941,0.03616,0.03313,0.03399,0.03057,0.06217,0.03116,0.03524,0.05528,0.03496
2863.63924,0.03702,0.034,0.03487,0.03146,0.06298,0.03174,0.0364,0.05605,0.03591
2861.57907,0.03826,0.0351,0.03602,0.03274,0.06426,0.03264,0.03785,0.05702,0.03708
2859.5189,0.03973,0.03625,0.03722,0.0342,0.06581,0.03392,0.03928,0.0582,0.03836
2857.45873,0.04115,0.03739,0.03835,0.03558,0.06725,0.03515,0.04059,0.05925,0.03969
2855.39855,0.04253,0.03864,0.03954,0.03668,0.06848,0.03612,0.04181,0.06018,0.04105
2853.33838,0.04375,0.03991,0.0407,0.03744,0.0694,0.03694,0.043,0.06115,0.04227
2851.27821,0.04428,0.04073,0.04155,0.03782,0.06981,0.03742,0.04376,0.0617,0.04287
2849.21804,0.04357,0.04046,0.04138,0.0374,0.06925,0.03705,0.04324,0.06126,0.04228
2847.15787,0.04161,0.03877,0.0397,0.03575,0.0673,0.03548,0.04124,0.05991,0.04027
2845.09769,0.03893,0.03624,0.03715,0.0333,0.06444,0.03302,0.03853,0.05801,0.03749
2843.03752,0.03611,0.0338,0.0346,0.03097,0.06171,0.03059,0.03595,0.05599,0.03484
2840.97735,0.03348,0.03179,0.03242,0.02904,0.05958,0.02881,0.03393,0.05421,0.03256
2838.91718,0.03127,0.03031,0.03057,0.02742,0.05791,0.02737,0.03238,0.05276,0.03057
2836.857,0.02955,0.02924,0.02902,0.02604,0.05651,0.02592,0.03099,0.05149,0.02898
2834.79683,0.02832,0.02812,0.02788,0.02491,0.05539,0.02476,0.02973,0.05035,0.02773
2832.73666,0.02751,0.02702,0.02702,0.02401,0.05454,0.02387,0.0286,0.04945,0.02676
2830.67649,0.02686,0.02627,0.02627,0.0232,0.05379,0.02308,0.02757,0.0488,0.02604
2828.61632,0.02611,0.02567,0.02549,0.02252,0.05306,0.02257,0.02684,0.04824,0.02534
2826.55614,0.02534,0.02493,0.02481,0.02206,0.0524,0.02221,0.02638,0.04771,0.02468
2824.49597,0.02465,0.02427,0.02437,0.0216,0.05182,0.02176,0.02596,0.04731,0.02426
2822.4358,0.02411,0.02381,0.02395,0.02104,0.05134,0.02125,0.02553,0.04713,0.02384
2820.37563,0.02379,0.02338,0.0234,0.02055,0.05095,0.02082,0.025,0.04688,0.02315
2818.31546,0.02351,0.02299,0.02283,0.02023,0.05054,0.02043,0.02443,0.04632,0.02263
2816.25528,0.02313,0.02269,0.0224,0.01996,0.05006,0.02002,0.02402,0.04573,0.02244
2814.19511,0.02278,0.02242,0.0221,0.01976,0.04959,0.01963,0.02378,0.04546,0.02225
2812.13494,0.02258,0.02212,0.02192,0.01959,0.04926,0.01937,0.0235,0.04544,0.02203
2810.07477,0.02249,0.0219,0.02181,0.01933,0.04907,0.01914,0.02306,0.04525,0.02172
2808.0146,0.02223,0.02175,0.02163,0.01908,0.0488,0.01887,0.02264,0.04493,0.02131
2805.95442,0.02165,0.02154,0.02145,0.01888,0.04848,0.01864,0.02238,0.0447,0.02103
2803.89425,0.02112,0.02136,0.02124,0.01857,0.04823,0.01833,0.02211,0.04452,0.02085
2801.83408,0.02089,0.02132,0.02094,0.0182,0.04798,0.01805,0.02183,0.04437,0.02058
2799.77391,0.02079,0.02118,0.02069,0.01786,0.04787,0.01797,0.02163,0.04418,0.02037
2797.71373,0.02069,0.0209,0.02057,0.01754,0.0478,0.01798,0.0215,0.04399,0.02032
2795.65356,0.02048,0.0206,0.02042,0.01737,0.04751,0.01792,0.02128,0.044,0.02022
2793.59339,0.02024,0.02028,0.02016,0.0174,0.0471,0.01764,0.02088,0.04401,0.01999
2791.53322,0.02017,0.02012,0.01993,0.01752,0.04687,0.01722,0.0206,0.04371,0.0197
2789.47305,0.02018,0.01999,0.01978,0.01752,0.04683,0.01696,0.02067,0.04328,0.01942
2787.41287,0.02,0.01966,0.0195,0.01723,0.04674,0.01686,0.02071,0.04302,0.01921
2785.3527,0.01961,0.01937,0.01915,0.01689,0.04646,0.01666,0.0205,0.04292,0.019
2783.29253,0.01915,0.01922,0.01899,0.01668,0.04626,0.0164,0.02016,0.04283,0.01874
2781.23236,0.01879,0.01909,0.019,0.01659,0.0463,0.01624,0.01978,0.04269,0.01858
2779.17219,0.01873,0.01899,0.0189,0.01652,0.04632,0.01611,0.01957,0.04259,0.01847
2777.11201,0.01888,0.01902,0.01869,0.01637,0.04624,0.01608,0.0197,0.04257,0.01829
2775.05184,0.01888,0.01912,0.01858,0.01625,0.04614,0.01626,0.01988,0.04253,0.01815
2772.99167,0.01869,0.0191,0.01852,0.01609,0.04587,0.0163,0.01974,0.04246,0.01809
2770.9315,0.01855,0.01892,0.01842,0.01596,0.04542,0.01606,0.01944,0.04248,0.01804
2768.87133,0.01842,0.01866,0.01836,0.01606,0.04517,0.01582,0.01928,0.04259,0.01792
2766.81115,0.01829,0.01846,0.01832,0.01609,0.04526,0.01571,0.01921,0.04248,0.01769
2764.75098,0.01821,0.01838,0.01821,0.01588,0.0454,0.01562,0.01905,0.0421,0.01742
2762.69081,0.01813,0.01837,0.01811,0.01563,0.04538,0.0155,0.01884,0.04194,0.0173
2760.63064,0.01808,0.01836,0.01805,0.0155,0.04524,0.01539,0.0187,0.04203,0.01729
2758.57046,0.01798,0.01828,0.01797,0.01537,0.04513,0.01536,0.0187,0.04202,0.01717
2756.51029,0.01785,0.01816,0.01792,0.01523,0.04501,0.01538,0.01875,0.04189,0.01703
2754.45012,0.0179,0.01812,0.01785,0.01521,0.04488,0.01529,0.01872,0.04179,0.01697
2752.38995,0.01798,0.01819,0.01767,0.0153,0.04479,0.01502,0.01862,0.04175,0.01699
2750.32978,0.01775,0.01819,0.01748,0.0154,0.04477,0.01484,0.01859,0.04166,0.01711
2748.2696,0.01732,0.01803,0.01729,0.01543,0.04472,0.01496,0.01861,0.04146,0.0172
2746.20943,0.01704,0.01791,0.01715,0.01534,0.0447,0.01509,0.01863,0.04137,0.01719
2744.14926,0.01702,0.0178,0.01724,0.01521,0.04483,0.01506,0.01862,0.04154,0.01715
2742.08909,0.01715,0.01763,0.01742,0.0151,0.04502,0.01494,0.01852,0.04175,0.01703
2740.02892,0.01722,0.0175,0.01748,0.01496,0.04507,0.01481,0.01842,0.04177,0.01687
2737.96874,0.01717,0.01747,0.01745,0.01487,0.04502,0.01471,0.01834,0.04163,0.01674
2735.90857,0.01715,0.0175,0.0174,0.01493,0.04491,0.01459,0.01817,0.04139,0.01667
2733.8484,0.01721,0.01748,0.01726,0.01497,0.0447,0.01455,0.01801,0.0411,0.01664
2731.78823,0.01717,0.01733,0.01711,0.01489,0.04449,0.01457,0.01796,0.041,0.01656
2729.72805,0.0171,0.01721,0.01714,0.01486,0.04437,0.01456,0.018,0.04124,0.01651
2727.66788,0.01716,0.01724,0.01718,0.01496,0.04437,0.01463,0.01799,0.04144,0.01657
2725.60771,0.01724,0.01728,0.01707,0.01507,0.04447,0.01467,0.01782,0.04137,0.01662
2723.54754,0.01724,0.01722,0.01681,0.01494,0.04442,0.01451,0.0177,0.04125,0.0166
2721.48737,0.01717,0.0171,0.01671,0.01457,0.04419,0.01434,0.0178,0.04116,0.01652
2719.42719,0.01694,0.01696,0.01693,0.01429,0.04407,0.0143,0.01788,0.04108,0.01635
2717.36702,0.01666,0.01688,0.01708,0.01417,0.04415,0.01424,0.01782,0.0411,0.01618
2715.30685,0.01647,0.01689,0.01699,0.01416,0.04424,0.01422,0.01762,0.04109,0.01613
2713.24668,0.01634,0.01693,0.01691,0.01431,0.0443,0.01429,0.01738,0.04097,0.01611
2711.18651,0.01635,0.01703,0.0169,0.0145,0.04424,0.01429,0.01736,0.04097,0.01604
2709.12633,0.01652,0.01715,0.01687,0.01456,0.04408,0.01423,0.01763,0.04109,0.01602
2707.06616,0.01666,0.0172,0.01684,0.01456,0.04403,0.01421,0.01783,0.04115,0.01604
2705.00599,0.01669,0.01717,0.0168,0.01443,0.04409,0.01419,0.01767,0.0411,0.01597
2702.94582,0.0166,0.01704,0.01668,0.01417,0.04402,0.0141,0.01731,0.04101,0.01586
2700.88565,0.01644,0.01674,0.01657,0.01414,0.04378,0.01402,0.01703,0.04088,0.01589
2698.82547,0.01637,0.01648,0.01661,0.01434,0.04368,0.01391,0.01691,0.04064,0.01592
2696.7653,0.01633,0.0165,0.01662,0.01442,0.04375,0.01371,0.01684,0.04043,0.01584
2694.70513,0.01624,0.01659,0.01654,0.01433,0.04378,0.01356,0.01682,0.04041,0.01573
2692.64496,0.01624,0.01654,0.0165,0.0143,0.0437,0.01361,0.01681,0.04047,0.01553
2690.58478,0.01627,0.01646,0.01649,0.01427,0.04365,0.01379,0.01673,0.04048,0.01537
2688.52461,0.01616,0.01643,0.01641,0.01419,0.04358,0.01394,0.01666,0.04048,0.01537
2686.46444,0.01605,0.0164,0.0162,0.01419,0.04343,0.01394,0.01678,0.04054,0.01533
2684.40427,0.016,0.01638,0.01601,0.01416,0.04337,0.01387,0.01696,0.04063,0.01531
2682.3441,0.01589,0.01645,0.01599,0.0141,0.04347,0.01385,0.01704,0.0407,0.01546
2680.28392,0.01573,0.01654,0.01608,0.01401,0.04361,0.01376,0.01708,0.04076,0.01563
2678.22375,0.01567,0.01651,0.01611,0.01388,0.04373,0.01357,0.01705,0.04074,0.01568
2676.16358,0.01578,0.01637,0.01593,0.01383,0.04366,0.01353,0.01685,0.04056,0.01562
2674.10341,0.01586,0.01622,0.01576,0.01391,0.0434,0.01355,0.01662,0.04037,0.01549
2672.04324,0.01578,0.01615,0.0158,0.01398,0.04324,0.01343,0.01649,0.04034,0.01538
2669.98306,0.01565,0.01615,0.0159,0.01383,0.04326,0.01339,0.01644,0.04033,0.01529
2667.92289,0.01554,0.01618,0.01594,0.01364,0.04333,0.01348,0.0165,0.04026,0.01524
2665.86272,0.01547,0.01616,0.01598,0.01368,0.04338,0.01351,0.01665,0.04027,0.0153
2663.80255,0.01552,0.01605,0.01599,0.01378,0.04333,0.01347,0.01671,0.04035,0.01535
2661.74238,0.01561,0.01587,0.01595,0.01367,0.04315,0.01344,0.01651,0.04041,0.01537
2659.6822,0.01557,0.01578,0.01596,0.01347,0.04295,0.01341,0.01619,0.04043,0.01535
2657.62203,0.01555,0.01587,0.01608,0.01341,0.0429,0.01333,0.01608,0.04035,0.01518
2655.56186,0.01567,0.01606,0.01606,0.01348,0.04295,0.01329,0.01618,0.04029,0.01489
2653.50169,0.01564,0.01599,0.01585,0.01355,0.04289,0.01341,0.01625,0.04042,0.01467
2651.44151,0.01533,0.01562,0.01568,0.01362,0.04272,0.01348,0.01622,0.04056,0.01464
2649.38134,0.01506,0.01544,0.01553,0.01369,0.04261,0.01334,0.01613,0.04041,0.01476
2647.32117,0.01512,0.01562,0.0153,0.01353,0.04262,0.01308,0.01597,0.04009,0.01478
2645.261,0.01511,0.01568,0.01516,0.01313,0.04266,0.01293,0.0159,0.03991,0.01459
2643.20083,0.01482,0.01547,0.01517,0.01296,0.04259,0.01292,0.01599,0.03994,0.01428
2641.14065,0.01466,0.01536,0.01512,0.01308,0.04244,0.01284,0.01596,0.03992,0.01403
2639.08048,0.01473,0.01543,0.01492,0.01309,0.04241,0.01265,0.01578,0.03978,0.01403
2637.02031,0.01474,0.01542,0.01477,0.01284,0.04239,0.01247,0.01575,0.03962,0.01425
2634.96014,0.01472,0.01515,0.0148,0.01256,0.04217,0.01234,0.0158,0.03944,0.01434
2632.89997,0.01468,0.01476,0.01484,0.01246,0.04198,0.01231,0.01566,0.03934,0.01412
2630.83979,0.01442,0.01455,0.01473,0.01245,0.04203,0.01228,0.0154,0.03938,0.01379
2628.77962,0.01413,0.01442,0.01452,0.0124,0.04212,0.01212,0.01525,0.03928,0.01368
2626.71945,0.01406,0.01422,0.0143,0.01236,0.04208,0.01202,0.01523,0.03909,0.01375
2624.65928,0.01398,0.01408,0.01413,0.01222,0.04187,0.01206,0.01523,0.03902,0.01382
2622.5991,0.01376,0.01398,0.014,0.01197,0.04182,0.01188,0.01501,0.0391,0.01377
2620.53893,0.01356,0.01395,0.01385,0.01196,0.04191,0.0116,0.01463,0.03914,0.01355
2618.47876,0.0135,0.01402,0.01376,0.01209,0.04168,0.01148,0.01443,0.03891,0.01323
2616.41859,0.01346,0.01409,0.01378,0.01198,0.04129,0.01139,0.01436,0.03865,0.01298
2614.35842,0.0134,0.01415,0.01371,0.01191,0.0411,0.01118,0.0144,0.03866,0.01297
2612.29824,0.0134,0.01411,0.01356,0.01204,0.04098,0.01097,0.01449,0.03872,0.01305
2610.23807,0.01326,0.01399,0.0135,0.012,0.04091,0.01078,0.01435,0.03864,0.01292
2608.1779,0.01302,0.01404,0.01346,0.01178,0.041,0.0106,0.014,0.03841,0.01269
2606.11773,0.01278,0.01407,0.01346,0.01153,0.04109,0.01074,0.01358,0.03829,0.01274
2604.05756,0.01243,0.01381,0.01355,0.01142,0.041,0.01107,0.01337,0.03837,0.01285
2601.99738,0.01218,0.01358,0.01359,0.01152,0.04095,0.01119,0.01349,0.03837,0.01261
2599.93721,0.01234,0.0135,0.01345,0.01162,0.04093,0.01112,0.0135,0.03823,0.01215
2597.87704,0.01272,0.01328,0.01338,0.01151,0.04077,0.01081,0.01319,0.0382,0.01189
2595.81687,0.01283,0.01302,0.01339,0.01123,0.04078,0.01044,0.01301,0.03819,0.01202
2593.7567,0.01266,0.0129,0.01324,0.01091,0.04087,0.01043,0.0131,0.03794,0.01226
2591.69652,0.0126,0.01281,0.01291,0.01073,0.0406,0.01064,0.01309,0.0376,0.01253
2589.63635,0.01264,0.01273,0.0125,0.01068,0.04025,0.01065,0.01305,0.03764,0.01274
2587.57618,0.01251,0.01284,0.01235,0.01071,0.04027,0.01045,0.0131,0.03791,0.01246
2585.51601,0.01216,0.0131,0.01258,0.01096,0.04043,0.01019,0.01305,0.03802,0.01188
2583.45583,0.01191,0.01327,0.01271,0.01127,0.04044,0.01008,0.01308,0.03802,0.01165
2581.39566,0.01184,0.01334,0.01255,0.01121,0.0404,0.01028,0.01326,0.03805,0.01165
2579.33549,0.0119,0.01323,0.01228,0.0108,0.04029,0.01049,0.0133,0.03788,0.01135
2577.27532,0.01186,0.01313,0.01214,0.01049,0.04005,0.01052,0.01322,0.03744,0.01105
2575.21515,0.01143,0.01317,0.01214,0.01051,0.03986,0.01039,0.01317,0.03703,0.01119
2573.15497,0.01113,0.01306,0.01205,0.01063,0.03979,0.01012,0.0129,0.03684,0.01151
2571.0948,0.01135,0.01272,0.012,0.01058,0.03982,0.00981,0.01241,0.0369,0.01166
2569.03463,0.01153,0.01262,0.01215,0.01051,0.03974,0.00974,0.01223,0.03716,0.01142
2566.97446,0.01145,0.01287,0.01222,0.01052,0.03939,0.00983,0.01231,0.03723,0.01097
2564.91429,0.01135,0.0129,0.01217,0.01069,0.0391,0.00984,0.01229,0.03706,0.01063
2562.85411,0.01117,0.01241,0.01224,0.01094,0.03908,0.00991,0.01211,0.03704,0.01033
2560.79394,0.01107,0.01183,0.01221,0.01088,0.03919,0.00997,0.01191,0.03725,0.01034
2558.73377,0.01124,0.01162,0.01188,0.01051,0.03935,0.00984,0.01196,0.03735,0.01059
2556.6736,0.0114,0.01165,0.01175,0.0102,0.03943,0.00979,0.01227,0.03721,0.01065
2554.61342,0.01117,0.01178,0.012,0.01017,0.03935,0.0098,0.0125,0.03692,0.01066
2552.55325,0.01077,0.01193,0.01222,0.01033,0.03935,0.00967,0.01252,0.0365,0.01077
2550.49308,0.01055,0.0119,0.01219,0.01031,0.03934,0.00955,0.01253,0.03615,0.01085
2548.43291,0.01062,0.01192,0.01197,0.01002,0.03922,0.0094,0.01264,0.03611,0.01082
2546.37274,0.01085,0.01197,0.01162,0.0098,0.03915,0.00908,0.01262,0.03633,0.01076
2544.31256,0.01095,0.01181,0.01141,0.00976,0.03905,0.00891,0.01219,0.03652,0.01078
2542.25239,0.01088,0.0117,0.01139,0.0098,0.03899,0.00908,0.01165,0.03663,0.01079
2540.19222,0.01074,0.01183,0.0114,0.00989,0.03902,0.00931,0.0116,0.03656,0.01065
2538.13205,0.01071,0.01201,0.01141,0.00989,0.0389,0.00929,0.01182,0.03617,0.01038
2536.07188,0.01091,0.01212,0.01122,0.00975,0.0389,0.00912,0.01168,0.03594,0.01004
2534.0117,0.01102,0.01198,0.01081,0.00968,0.03927,0.00902,0.01142,0.03621,0.00978
2531.95153,0.01087,0.01154,0.01054,0.00967,0.03942,0.00915,0.01134,0.03652,0.00982
2529.89136,0.01057,0.01104,0.01052,0.00956,0.03911,0.0093,0.01125,0.0365,0.00983
2527.83119,0.01014,0.01073,0.01069,0.00945,0.03892,0.00916,0.01111,0.03628,0.00953
2525.77102,0.00973,0.01068,0.0109,0.00957,0.03881,0.00885,0.01107,0.03618,0.00933
2523.71084,0.00974,0.01095,0.01109,0.00971,0.03857,0.00865,0.01119,0.03633,0.00947
2521.65067,0.01002,0.01134,0.01116,0.00967,0.03857,0.00849,0.01137,0.03642,0.00961
2519.5905,0.01009,0.01159,0.01112,0.00942,0.03864,0.0083,0.01136,0.03633,0.00968
2517.53033,0.00998,0.01172,0.0111,0.00899,0.03836,0.00834,0.01104,0.03616,0.00987
2515.47015,0.00992,0.0116,0.01107,0.00874,0.03799,0.00858,0.01077,0.03601,0.01002
2513.40998,0.00997,0.01127,0.01091,0.00879,0.038,0.00872,0.01079,0.03594,0.01007
2511.34981,0.00991,0.01117,0.01069,0.00883,0.03829,0.00866,0.01107,0.0359,0.01005
2509.28964,0.00982,0.01122,0.01064,0.00889,0.03833,0.00852,0.01121,0.03594,0.00996
2507.22947,0.01007,0.01102,0.01068,0.00891,0.03825,0.00847,0.01102,0.03607,0.00986
2505.16929,0.0104,0.01083,0.01045,0.00895,0.03829,0.00849,0.01082,0.03612,0.00953
2503.10912,0.01042,0.01085,0.01005,0.00918,0.03823,0.00849,0.01067,0.036,0.00916
2501.04895,0.01017,0.01084,0.01,0.00938,0.03813,0.00833,0.01058,0.03586,0.00929
2498.98878,0.0098,0.01089,0.0104,0.0093,0.0382,0.008,0.01057,0.03588,0.00971
2496.92861,0.00963,0.01104,0.01056,0.00914,0.03819,0.00785,0.01052,0.036,0.00992
2494.86843,0.00969,0.011,0.01042,0.00903,0.03802,0.00794,0.01041,0.03589,0.00997
2492.80826,0.00962,0.01079,0.01055,0.0089,0.03797,0.008,0.01026,0.03568,0.00992
2490.74809,0.00957,0.01058,0.01084,0.00894,0.03803,0.00788,0.01031,0.03566,0.00977
2488.68792,0.00975,0.01039,0.0108,0.00904,0.03817,0.00786,0.01065,0.03563,0.00969
2486.62775,0.00972,0.01043,0.01032,0.00876,0.03827,0.00832,0.01069,0.03557,0.0096
2484.56757,0.00951,0.01087,0.00989,0.00846,0.03814,0.00873,0.01022,0.03577,0.00945
2482.5074,0.00949,0.01111,0.00965,0.0086,0.03798,0.0085,0.00984,0.0359,0.00933
2480.44723,0.00963,0.01074,0.00951,0.00885,0.03791,0.00806,0.01004,0.03575,0.0092
2478.38706,0.00967,0.01012,0.00966,0.00895,0.03783,0.0078,0.01052,0.03556,0.00903
2476.32688,0.0094,0.0098,0.01001,0.0089,0.03783,0.00767,0.01073,0.03552,0.00891
2474.26671,0.00909,0.00979,0.01028,0.00876,0.03793,0.00762,0.01045,0.03577,0.00889
2472.20654,0.00894,0.00991,0.01031,0.00863,0.03783,0.00758,0.00994,0.03604,0.00891
2470.14637,0.00902,0.01002,0.01026,0.00847,0.03757,0.00779,0.00967,0.03597,0.0088
2468.0862,0.00927,0.0099,0.01019,0.00837,0.03763,0.00814,0.00975,0.03566,0.00894
2466.02602,0.0094,0.00976,0.01009,0.00842,0.03774,0.0081,0.00985,0.03537,0.00933
2463.96585,0.00936,0.00991,0.01,0.00842,0.03739,0.00765,0.00975,0.03529,0.00937
2461.90568,0.00923,0.01026,0.00998,0.00839,0.03718,0.00729,0.00969,0.03528,0.00918
2459.84551,0.00925,0.01033,0.00994,0.00852,0.03751,0.00744,0.00997,0.03522,0.00914
2457.78534,0.00923,0.01008,0.00978,0.00855,0.03787,0.0077,0.01022,0.0352,0.00897
2455.72516,0.00899,0.00991,0.00954,0.00835,0.038,0.00749,0.01031,0.03501,0.00862
2453.66499,0.00903,0.0098,0.0093,0.00803,0.03811,0.00722,0.01034,0.03469,0.00825
2451.60482,0.00932,0.00958,0.00901,0.00779,0.0381,0.00727,0.01006,0.0347,0.00801
2449.54465,0.00952,0.00935,0.00874,0.00794,0.03779,0.00738,0.00972,0.03513,0.00811
2447.48447,0.0096,0.00937,0.00885,0.0083,0.03738,0.00741,0.0097,0.03531,0.00836
2445.4243,0.00944,0.00966,0.0091,0.00842,0.03706,0.00741,0.00976,0.0351,0.00837
2443.36413,0.00911,0.00997,0.00907,0.00835,0.03692,0.00744,0.00974,0.03501,0.00826
2441.30396,0.00886,0.01004,0.00897,0.00808,0.03694,0.00747,0.00973,0.03522,0.0082
2439.24379,0.00863,0.00979,0.00899,0.00768,0.03711,0.00756,0.00978,0.03551,0.00815
2437.18361,0.00841,0.00944,0.00902,0.00764,0.03723,0.00775,0.00984,0.03556,0.00816
2435.12344,0.0083,0.00917,0.00897,0.00774,0.03697,0.00756,0.0099,0.03536,0.00827
2433.06327,0.00826,0.00907,0.00902,0.00766,0.03653,0.00706,0.00978,0.03517,0.00836
2431.0031,0.00823,0.00911,0.00931,0.00762,0.03629,0.00674,0.00946,0.03512,0.00842
2428.94293,0.00832,0.00918,0.00954,0.00772,0.03624,0.00663,0.00923,0.03511,0.00854
2426.88275,0.00837,0.00937,0.00941,0.00766,0.03633,0.00656,0.00922,0.03506,0.0086
2424.82258,0.00813,0.00967,0.00897,0.00741,0.03644,0.00654,0.00918,0.03509,0.00843
2422.76241,0.00799,0.00985,0.00844,0.00737,0.03656,0.00664,0.00904,0.03514,0.00846
2420.70224,0.00828,0.00957,0.00811,0.00747,0.03671,0.00688,0.00912,0.03519,0.00879
2418.64207,0.0086,0.00902,0.00818,0.00746,0.03661,0.00724,0.00943,0.03517,0.00879
2416.58189,0.00866,0.00875,0.00838,0.00749,0.03644,0.0074,0.00944,0.03485,0.00838
2414.52172,0.00837,0.00871,0.00858,0.00755,0.03654,0.00699,0.00935,0.03476,0.00801
2412.46155,0.00812,0.00879,0.00886,0.00738,0.0366,0.00648,0.00956,0.03505,0.00794
2410.40138,0.0083,0.00901,0.00892,0.00704,0.03655,0.00646,0.00969,0.03519,0.00812
2408.3412,0.00856,0.00901,0.00875,0.00685,0.03664,0.00674,0.00943,0.0352,0.00811
2406.28103,0.0086,0.0089,0.00875,0.00696,0.03674,0.00697,0.00915,0.03512,0.00777
2404.22086,0.00834,0.00893,0.00879,0.00705,0.03656,0.00693,0.00915,0.03486,0.00746
2402.16069,0.00803,0.00879,0.0085,0.0069,0.03639,0.00658,0.00918,0.03471,0.00734
2400.10052,0.0082,0.00854,0.00802,0.00674,0.03662,0.00628,0.00909,0.03482,0.00742
2398.04034,0.00847,0.00847,0.00787,0.00679,0.03692,0.00618,0.00905,0.03508,0.00752
2395.98017,0.00851,0.00861,0.008,0.00696,0.03702,0.00614,0.00902,0.03519,0.00759
2393.92,0.00852,0.00879,0.00817,0.00704,0.03699,0.00615,0.00901,0.03497,0.00771
2391.85983,0.0085,0.00888,0.00829,0.00699,0.03697,0.00619,0.00899,0.03471,0.00788
2389.79966,0.00823,0.00891,0.00843,0.007,0.03694,0.00615,0.00889,0.03475,0.00811
2387.73948,0.00772,0.00906,0.00846,0.00699,0.03681,0.0061,0.00882,0.03494,0.00829
2385.67931,0.00716,0.00938,0.00844,0.00689,0.03662,0.00619,0.00888,0.03507,0.00815
2383.61914,0.00692,0.0095,0.00864,0.00696,0.03646,0.00641,0.009,0.03512,0.00775
2381.55897,0.0071,0.00935,0.00899,0.00729,0.0364,0.00656,0.00908,0.03506,0.00751
2379.4988,0.00747,0.00919,0.00907,0.00752,0.03649,0.00659,0.00897,0.03478,0.00772
2377.43862,0.00772,0.00932,0.00876,0.00735,0.03659,0.00666,0.00862,0.03458,0.00829
2375.37845,0.00824,0.0089,0.00832,0.0073,0.03633,0.00671,0.00822,0.03457,0.00848
2373.31828,0.00818,0.00846,0.0081,0.00749,0.03544,0.00641,0.00807,0.03517,0.00816
2371.25811,0.00746,0.00841,0.0082,0.00769,0.03436,0.00588,0.00786,0.03602,0.00786
2369.19793,0.00783,0.00713,0.00827,0.00812,0.03415,0.00549,0.00758,0.03563,0.00796
2367.13776,0.00852,0.00635,0.00809,0.00857,0.03544,0.00511,0.00835,0.03493,0.00834
2365.07759,0.00761,0.00703,0.00796,0.00905,0.03741,0.0051,0.00935,0.03563,0.00797
2363.01742,0.00671,0.00522,0.00821,0.00975,0.03824,0.00647,0.00843,0.03644,0.00588
2360.95725,0.00439,0.00536,0.00889,0.00871,0.03641,0.00857,0.00761,0.03769,0.00505
2358.89707,0.00474,0.00523,0.00915,0.00826,0.03419,0.00919,0.00811,0.03637,0.00547
2356.8369,0.00682,0.00606,0.00816,0.00883,0.03371,0.00804,0.00894,0.0344,0.00668
2354.77673,0.00875,0.00681,0.00719,0.00905,0.03556,0.00683,0.00895,0.03386,0.00735
2352.71656,0.00879,0.00801,0.00739,0.00804,0.03753,0.00628,0.00881,0.03484,0.00756
2350.65639,0.00466,0.01516,0.00796,0.00556,0.03735,0.00629,0.00995,0.03836,0.00931
2348.59621,0.00253,0.01822,0.00817,0.00462,0.03678,0.0068,0.01116,0.03958,0.00998
2346.53604,0.00833,0.00782,0.00822,0.00744,0.03789,0.00745,0.01044,0.03464,0.00663
2344.47587,0.00952,0.00406,0.00831,0.0084,0.03798,0.00754,0.01002,0.0331,0.00558
2342.4157,0.00789,0.00596,0.00813,0.00829,0.03727,0.00706,0.00975,0.03428,0.00649
2340.35552,0.00681,0.00781,0.00785,0.00799,0.03662,0.00638,0.00968,0.03499,0.00763
2338.29535,0.00612,0.00942,0.00834,0.00746,0.03619,0.00544,0.00994,0.03527,0.00845
2336.23518,0.00612,0.00931,0.00938,0.00751,0.03638,0.00487,0.00978,0.03478,0.00833
2334.17501,0.00621,0.00874,0.0099,0.00754,0.03665,0.00529,0.00936,0.03429,0.00816
2332.11484,0.00666,0.00834,0.00967,0.00768,0.03651,0.00631,0.00914,0.03414,0.00814
2330.05466,0.00716,0.00935,0.00915,0.00805,0.03643,0.00747,0.00905,0.03444,0.00826
2327.99449,0.00821,0.0099,0.0088,0.00877,0.037,0.00843,0.00884,0.03452,0.00833
2325.93432,0.00784,0.0105,0.00908,0.00887,0.03742,0.00862,0.00924,0.03535,0.009
2323.87415,0.00772,0.00912,0.00981,0.00881,0.03759,0.00799,0.00943,0.03549,0.0088
2321.81398,0.00741,0.0078,0.01005,0.00825,0.03732,0.0072,0.00908,0.0353,0.00807
2319.7538,0.00795,0.00678,0.00934,0.00765,0.03712,0.0068,0.00858,0.03507,0.00727
