protein_extract_scan48_sample1,protein_extract_scan48_sample2,protein_extract_scan48_sample3,protein_extract_scan48_sample4,protein_extract_scan48_sample5,protein_extract_scan48_sample6,protein_extract_scan48_sample7,protein_extract_scan48_sample8,protein_extract_scan48_sample9,protein_extract_scan48_sample10,protein_extract_scan48_sample11,protein_extract_scan48_sample12,protein_extract_scan48_sample13,protein_extract_scan48_sample14,protein_extract_scan48_sample15,protein_extract_scan48_sample16,protein_extract_scan48_sample17,protein_extract_scan48_sample18,protein_extract_scan48_sample19,protein_extract_scan48_sample20,protein_extract_scan48_sample21,protein_extract_scan48_sample22,protein_extract_scan48_sample23,protein_extract_scan48_sample24,protein_extract_scan48_sample25,protein_extract_scan48_sample26,protein_extract_scan48_sample27,protein_extract_scan48_sample28,protein_extract_scan48_sample29,protein_extract_scan48_sample30
0.00134,0.0010125,0.0009625,0.0006775,0.0010875,0.0006625,0.00049,0.0010625,0.00097,0.0005725000000000001,0.000655,0.000705,0.000815,0.000785,0.0005475,0.00215,0.001215,0.0014750000000000002,0.0008424999999999999,0.0009350000000000001,0.0009625,0.0010374999999999998,0.0006825,0.00071,0.0005399999999999999,0.0005625000000000001,0.0014299999999999998,0.0006025,0.0004175,0.000615
0.001185,0.0008274999999999999,0.0009624999999999999,0.0006925000000000001,0.0009425000000000001,0.0008375000000000001,0.0006275,0.0010474999999999998,0.0010375,0.000375,0.000525,0.0005775,0.0010175,0.0009425,0.0006575,0.00168,0.001075,0.0013275000000000001,0.0010625,0.0009825,0.0009750000000000001,0.0009199999999999999,0.0008174999999999999,0.0008449999999999999,0.000745,0.0007999999999999999,0.0010525,0.00045,0.00030000000000000003,0.0004175
0.00109,0.0007375,0.0010350000000000001,0.0007850000000000001,0.00099,0.001135,0.0008775,0.0009500000000000001,0.0009750000000000001,0.00040749999999999993,0.000495,0.0007325,0.0011175,0.0009825,0.00071,0.00136,0.0010825,0.0012175,0.0010775,0.0008724999999999999,0.000785,0.000735,0.0010025000000000001,0.0009125,0.0008725,0.00097,0.0009025,0.00046499999999999997,0.000265,0.00044249999999999997
0.0010125,0.00065,0.0007975,0.0007849999999999999,0.0010699999999999998,0.0009375,0.0009774999999999999,0.00092,0.0007174999999999999,0.0005875,0.0006125,0.000975,0.0010825,0.0008299999999999999,0.00069,0.0020975,0.00152,0.0014550000000000001,0.0006875000000000001,0.0007775,0.0006125,0.0009675,0.000925,0.00097,0.0005375,0.00055,0.0012725,0.00091,0.0005149999999999999,0.00084
0.0008925000000000001,0.0005924999999999999,0.000695,0.000795,0.0011949999999999999,0.000835,0.000845,0.000915,0.0008225,0.0007149999999999999,0.0007525,0.0009600000000000001,0.0011049999999999999,0.0008075000000000001,0.0008125000000000001,0.00229,0.0017349999999999998,0.0015199999999999999,0.0006025000000000001,0.0007775,0.0006050000000000001,0.0011425,0.0010275000000000002,0.00113,0.000325,0.00023999999999999998,0.0009675,0.0014650000000000002,0.0008375,0.0013024999999999998
0.0007624999999999999,0.0006175,0.000755,0.000885,0.0013700000000000001,0.0010075,0.0006399999999999999,0.0008175,0.0010249999999999999,0.00065,0.000815,0.0007425,0.00128,0.0011475,0.0011175,0.00201,0.0016849999999999999,0.0014175,0.0007475,0.0007875,0.0007275000000000001,0.00105,0.0011625,0.0012,0.0003525,0.0002975,0.0005074999999999999,0.0015600000000000002,0.0009099999999999999,0.0015225
0.0007425,0.0006850000000000001,0.0007024999999999999,0.000985,0.0013425,0.00106,0.000435,0.0006275,0.0008075,0.00059,0.000915,0.0007549999999999999,0.001455,0.001505,0.0013575,0.0021725,0.001615,0.00135,0.000755,0.00081,0.0009075,0.000995,0.00101,0.0010899999999999998,0.00031999999999999997,0.0003075,0.000645,0.001265,0.0007750000000000001,0.0013750000000000001
0.00083,0.000705,0.00086,0.0010175,0.00109,0.00122,0.000375,0.000565,0.0007675000000000001,0.00079,0.001175,0.0011975,0.001455,0.0014675,0.00132,0.00168,0.0012525,0.0010125,0.0009475,0.0008849999999999999,0.0010249999999999999,0.000765,0.0011225,0.0009525000000000001,0.00058,0.000535,0.0005325,0.0010625,0.00067,0.0011575000000000001
0.001035,0.000765,0.0008925,0.0010575,0.0009425,0.00119,0.0005725,0.000735,0.00083,0.0010325,0.0013525,0.001645,0.0013475,0.0011675,0.0010674999999999999,0.0018124999999999999,0.0012175,0.001055,0.0009025000000000001,0.0009925,0.0010225,0.000785,0.0011424999999999999,0.0008825,0.0007375,0.0006349999999999999,0.0009500000000000001,0.0009699999999999999,0.0006775,0.001055
0.0012675,0.0009400000000000001,0.0007775,0.0011625000000000001,0.0010075000000000001,0.0010375,0.0007924999999999999,0.00092,0.0008950000000000001,0.001055,0.00127,0.001555,0.0012575,0.00091,0.000855,0.0024725,0.0014899999999999998,0.0014325000000000002,0.0007375000000000001,0.00103,0.000905,0.0011025,0.0009675,0.0009625,0.0006325,0.000555,0.0015574999999999999,0.0009049999999999999,0.000735,0.0009299999999999999
